image,label,text_label,kfold
../datasets/original/zoa/zoa_002451.jpg,3,zoa,2
../datasets/original/sps acropora/spsacropora_005400.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_003347.jpg,2,sps acropora,2
../datasets/original/zoa/zoa_000774.jpg,3,zoa,2
../datasets/original/sps montipora/spsmontipora_000847.jpg,0,sps montipora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001815.jpg,6,lps acanthastrea,2
../datasets/original/sps acropora/spsacropora_004548.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_002086.jpg,2,sps acropora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000831.jpg,6,lps acanthastrea,2
../datasets/original/other/other_001263.jpg,1,other,2
../datasets/original/other/other_003241.jpg,1,other,2
../datasets/original/sps acropora/spsacropora_006677.jpg,2,sps acropora,2
../datasets/original/zoa/zoa_001445.jpg,3,zoa,2
../datasets/original/lps chalice/lpschalice_001044.jpg,5,lps chalice,2
../datasets/original/sps acropora/spsacropora_001287.jpg,2,sps acropora,2
../datasets/original/lps euphyllia/lpseuphyllia_000906.jpg,4,lps euphyllia,2
../datasets/original/lps chalice/lpschalice_001297.jpg,5,lps chalice,2
../datasets/original/lps chalice/lpschalice_001078.jpg,5,lps chalice,2
../datasets/original/sps acropora/spsacropora_003053.jpg,2,sps acropora,2
../datasets/original/other/other_003523.jpg,1,other,2
../datasets/original/lps chalice/lpschalice_002049.jpg,5,lps chalice,2
../datasets/original/sps acropora/spsacropora_006769.jpg,2,sps acropora,2
../datasets/original/lps euphyllia/lpseuphyllia_001157.jpg,4,lps euphyllia,2
../datasets/original/sps montipora/spsmontipora_000163.jpg,0,sps montipora,2
../datasets/original/other/other_001964.jpg,1,other,2
../datasets/original/zoa/zoa_001125.jpg,3,zoa,2
../datasets/original/lps euphyllia/lpseuphyllia_001214.jpg,4,lps euphyllia,2
../datasets/original/other/other_001633.jpg,1,other,2
../datasets/original/lps euphyllia/lpseuphyllia_000357.jpg,4,lps euphyllia,2
../datasets/original/zoa/zoa_001467.jpg,3,zoa,2
../datasets/original/lps euphyllia/lpseuphyllia_001074.jpg,4,lps euphyllia,2
../datasets/original/other/other_002404.jpg,1,other,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000035.jpg,6,lps acanthastrea,2
../datasets/original/zoa/zoa_002119.jpg,3,zoa,2
../datasets/original/sps montipora/spsmontipora_001191.jpg,0,sps montipora,2
../datasets/original/sps montipora/spsmontipora_002144.jpg,0,sps montipora,2
../datasets/original/zoa/zoa_001907.jpg,3,zoa,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000566.jpg,6,lps acanthastrea,2
../datasets/original/sps acropora/spsacropora_004635.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_005919.jpg,2,sps acropora,2
../datasets/original/lps chalice/lpschalice_002085.jpg,5,lps chalice,2
../datasets/original/sps acropora/spsacropora_004553.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_004644.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_006072.jpg,2,sps acropora,2
../datasets/original/other/other_001286.jpg,1,other,2
../datasets/original/sps montipora/spsmontipora_001875.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_005777.jpg,2,sps acropora,2
../datasets/original/other/other_003205.jpg,1,other,2
../datasets/original/lps chalice/lpschalice_000385.jpg,5,lps chalice,2
../datasets/original/zoa/zoa_001471.jpg,3,zoa,2
../datasets/original/lps euphyllia/lpseuphyllia_001557.jpg,4,lps euphyllia,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001464.jpg,6,lps acanthastrea,2
../datasets/original/lps chalice/lpschalice_002319.jpg,5,lps chalice,2
../datasets/original/zoa/zoa_000241.jpg,3,zoa,2
../datasets/original/other/other_000924.jpg,1,other,2
../datasets/original/other/other_002001.jpg,1,other,2
../datasets/original/sps montipora/spsmontipora_000130.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_003100.jpg,2,sps acropora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000210.jpg,6,lps acanthastrea,2
../datasets/original/sps acropora/spsacropora_001660.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_000212.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_002750.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_005042.jpg,2,sps acropora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000047.jpg,6,lps acanthastrea,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001930.jpg,6,lps acanthastrea,2
../datasets/original/zoa/zoa_001633.jpg,3,zoa,2
../datasets/original/sps acropora/spsacropora_004820.jpg,2,sps acropora,2
../datasets/original/other/other_003646.jpg,1,other,2
../datasets/original/sps acropora/spsacropora_004809.jpg,2,sps acropora,2
../datasets/original/other/other_003397.jpg,1,other,2
../datasets/original/lps euphyllia/lpseuphyllia_001893.jpg,4,lps euphyllia,2
../datasets/original/other/other_002454.jpg,1,other,2
../datasets/original/other/other_001009.jpg,1,other,2
../datasets/original/sps montipora/spsmontipora_001349.jpg,0,sps montipora,2
../datasets/original/zoa/zoa_002136.jpg,3,zoa,2
../datasets/original/lps euphyllia/lpseuphyllia_001086.jpg,4,lps euphyllia,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000004.jpg,6,lps acanthastrea,2
../datasets/original/sps acropora/spsacropora_004591.jpg,2,sps acropora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000140.jpg,6,lps acanthastrea,2
../datasets/original/lps euphyllia/lpseuphyllia_000331.jpg,4,lps euphyllia,2
../datasets/original/sps acropora/spsacropora_005117.jpg,2,sps acropora,2
../datasets/original/lps chalice/lpschalice_002263.jpg,5,lps chalice,2
../datasets/original/lps euphyllia/lpseuphyllia_000629.jpg,4,lps euphyllia,2
../datasets/original/sps acropora/spsacropora_000130.jpg,2,sps acropora,2
../datasets/original/zoa/zoa_000474.jpg,3,zoa,2
../datasets/original/zoa/zoa_000819.jpg,3,zoa,2
../datasets/original/zoa/zoa_002531.jpg,3,zoa,2
../datasets/original/sps acropora/spsacropora_004869.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_000094.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_001629.jpg,2,sps acropora,2
../datasets/original/other/other_001290.jpg,1,other,2
../datasets/original/sps montipora/spsmontipora_001069.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_000137.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_002286.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_001671.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_002474.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_002147.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_005856.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_004427.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_002077.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_005077.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_005583.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_000196.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_005659.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_001612.jpg,2,sps acropora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001416.jpg,6,lps acanthastrea,2
../datasets/original/sps acropora/spsacropora_001850.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_001483.jpg,0,sps montipora,2
../datasets/original/lps euphyllia/lpseuphyllia_001393.jpg,4,lps euphyllia,2
../datasets/original/sps acropora/spsacropora_001195.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_000334.jpg,2,sps acropora,2
../datasets/original/other/other_002701.jpg,1,other,2
../datasets/original/sps acropora/spsacropora_001954.jpg,2,sps acropora,2
../datasets/original/other/other_000123.jpg,1,other,2
../datasets/original/other/other_002116.jpg,1,other,2
../datasets/original/other/other_002475.jpg,1,other,2
../datasets/original/lps euphyllia/lpseuphyllia_001767.jpg,4,lps euphyllia,2
../datasets/original/lps chalice/lpschalice_000482.jpg,5,lps chalice,2
../datasets/original/sps acropora/spsacropora_002711.jpg,2,sps acropora,2
../datasets/original/other/other_000453.jpg,1,other,2
../datasets/original/sps acropora/spsacropora_001900.jpg,2,sps acropora,2
../datasets/original/lps euphyllia/lpseuphyllia_000364.jpg,4,lps euphyllia,2
../datasets/original/sps montipora/spsmontipora_000261.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_000184.jpg,2,sps acropora,2
../datasets/original/other/other_003067.jpg,1,other,2
../datasets/original/sps montipora/spsmontipora_001106.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_006792.jpg,2,sps acropora,2
../datasets/original/zoa/zoa_001782.jpg,3,zoa,2
../datasets/original/zoa/zoa_002313.jpg,3,zoa,2
../datasets/original/lps euphyllia/lpseuphyllia_001464.jpg,4,lps euphyllia,2
../datasets/original/lps chalice/lpschalice_002006.jpg,5,lps chalice,2
../datasets/original/lps euphyllia/lpseuphyllia_000411.jpg,4,lps euphyllia,2
../datasets/original/sps acropora/spsacropora_001311.jpg,2,sps acropora,2
../datasets/original/lps chalice/lpschalice_000457.jpg,5,lps chalice,2
../datasets/original/sps montipora/spsmontipora_000406.jpg,0,sps montipora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000348.jpg,6,lps acanthastrea,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001787.jpg,6,lps acanthastrea,2
../datasets/original/sps acropora/spsacropora_000898.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_001543.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_006714.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_005175.jpg,2,sps acropora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000122.jpg,6,lps acanthastrea,2
../datasets/original/lps chalice/lpschalice_001417.jpg,5,lps chalice,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001746.jpg,6,lps acanthastrea,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001039.jpg,6,lps acanthastrea,2
../datasets/original/sps acropora/spsacropora_006857.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_001506.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_001991.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_001073.jpg,0,sps montipora,2
../datasets/original/zoa/zoa_000439.jpg,3,zoa,2
../datasets/original/sps acropora/spsacropora_001231.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_000973.jpg,0,sps montipora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001014.jpg,6,lps acanthastrea,2
../datasets/original/other/other_003617.jpg,1,other,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001522.jpg,6,lps acanthastrea,2
../datasets/original/zoa/zoa_001357.jpg,3,zoa,2
../datasets/original/lps euphyllia/lpseuphyllia_000008.jpg,4,lps euphyllia,2
../datasets/original/zoa/zoa_000493.jpg,3,zoa,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001648.jpg,6,lps acanthastrea,2
../datasets/original/sps acropora/spsacropora_000426.jpg,2,sps acropora,2
../datasets/original/lps euphyllia/lpseuphyllia_001315.jpg,4,lps euphyllia,2
../datasets/original/sps acropora/spsacropora_002252.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_006725.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_004067.jpg,2,sps acropora,2
../datasets/original/lps euphyllia/lpseuphyllia_001106.jpg,4,lps euphyllia,2
../datasets/original/other/other_001175.jpg,1,other,2
../datasets/original/sps montipora/spsmontipora_000111.jpg,0,sps montipora,2
../datasets/original/sps acropora/spsacropora_006521.jpg,2,sps acropora,2
../datasets/original/zoa/zoa_000564.jpg,3,zoa,2
../datasets/original/sps montipora/spsmontipora_000121.jpg,0,sps montipora,2
../datasets/original/other/other_001162.jpg,1,other,2
../datasets/original/zoa/zoa_001308.jpg,3,zoa,2
../datasets/original/lps chalice/lpschalice_001160.jpg,5,lps chalice,2
../datasets/original/other/other_002471.jpg,1,other,2
../datasets/original/other/other_001615.jpg,1,other,2
../datasets/original/other/other_001006.jpg,1,other,2
../datasets/original/other/other_001174.jpg,1,other,2
../datasets/original/lps euphyllia/lpseuphyllia_000434.jpg,4,lps euphyllia,2
../datasets/original/lps euphyllia/lpseuphyllia_001902.jpg,4,lps euphyllia,2
../datasets/original/sps acropora/spsacropora_006038.jpg,2,sps acropora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001651.jpg,6,lps acanthastrea,2
../datasets/original/other/other_001330.jpg,1,other,2
../datasets/original/lps euphyllia/lpseuphyllia_000243.jpg,4,lps euphyllia,2
../datasets/original/sps acropora/spsacropora_004161.jpg,2,sps acropora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001246.jpg,6,lps acanthastrea,2
../datasets/original/zoa/zoa_002499.jpg,3,zoa,2
../datasets/original/sps acropora/spsacropora_001994.jpg,2,sps acropora,2
../datasets/original/lps chalice/lpschalice_002116.jpg,5,lps chalice,2
../datasets/original/lps chalice/lpschalice_001099.jpg,5,lps chalice,2
../datasets/original/sps acropora/spsacropora_003999.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_000189.jpg,0,sps montipora,2
../datasets/original/other/other_003074.jpg,1,other,2
../datasets/original/sps acropora/spsacropora_000515.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_004464.jpg,2,sps acropora,2
../datasets/original/lps euphyllia/lpseuphyllia_001332.jpg,4,lps euphyllia,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000007.jpg,6,lps acanthastrea,2
../datasets/original/zoa/zoa_000909.jpg,3,zoa,2
../datasets/original/other/other_000458.jpg,1,other,2
../datasets/original/other/other_002039.jpg,1,other,2
../datasets/original/sps montipora/spsmontipora_001852.jpg,0,sps montipora,3
../datasets/original/zoa/zoa_002341.jpg,3,zoa,2
../datasets/original/zoa/zoa_002425.jpg,3,zoa,2
../datasets/original/sps montipora/spsmontipora_001780.jpg,0,sps montipora,3
../datasets/original/sps montipora/spsmontipora_001022.jpg,0,sps montipora,3
../datasets/original/lps chalice/lpschalice_001434.jpg,5,lps chalice,2
../datasets/original/sps montipora/spsmontipora_001340.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_003139.jpg,2,sps acropora,2
../datasets/original/other/other_003095.jpg,1,other,2
../datasets/original/zoa/zoa_000695.jpg,3,zoa,2
../datasets/original/sps acropora/spsacropora_002811.jpg,2,sps acropora,2
../datasets/original/other/other_000229.jpg,1,other,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001277.jpg,6,lps acanthastrea,2
../datasets/original/sps montipora/spsmontipora_000125.jpg,0,sps montipora,3
../datasets/original/lps euphyllia/lpseuphyllia_001630.jpg,4,lps euphyllia,2
../datasets/original/lps chalice/lpschalice_002149.jpg,5,lps chalice,2
../datasets/original/lps euphyllia/lpseuphyllia_001542.jpg,4,lps euphyllia,2
../datasets/original/sps acropora/spsacropora_000683.jpg,2,sps acropora,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001549.jpg,6,lps acanthastrea,2
../datasets/original/other/other_001494.jpg,1,other,2
../datasets/original/sps acropora/spsacropora_006402.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_003534.jpg,2,sps acropora,2
../datasets/original/lps chalice/lpschalice_000935.jpg,5,lps chalice,2
../datasets/original/lps acanthastrea/lpsacanthastrea_001128.jpg,6,lps acanthastrea,2
../datasets/original/other/other_001545.jpg,1,other,2
../datasets/original/lps euphyllia/lpseuphyllia_000300.jpg,4,lps euphyllia,2
../datasets/original/lps acanthastrea/lpsacanthastrea_000518.jpg,6,lps acanthastrea,2
../datasets/original/sps acropora/spsacropora_002575.jpg,2,sps acropora,2
../datasets/original/other/other_003510.jpg,1,other,2
../datasets/original/sps montipora/spsmontipora_001229.jpg,0,sps montipora,3
../datasets/original/zoa/zoa_001454.jpg,3,zoa,2
../datasets/original/lps chalice/lpschalice_001970.jpg,5,lps chalice,2
../datasets/original/lps chalice/lpschalice_001156.jpg,5,lps chalice,2
../datasets/original/sps montipora/spsmontipora_002119.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_003886.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_000295.jpg,0,sps montipora,3
../datasets/original/lps euphyllia/lpseuphyllia_001676.jpg,4,lps euphyllia,2
../datasets/original/other/other_000224.jpg,1,other,2
../datasets/original/other/other_003313.jpg,1,other,2
../datasets/original/sps acropora/spsacropora_000183.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_002997.jpg,2,sps acropora,2
../datasets/original/zoa/zoa_001707.jpg,3,zoa,2
../datasets/original/sps acropora/spsacropora_005589.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_001579.jpg,2,sps acropora,2
../datasets/original/sps acropora/spsacropora_002571.jpg,2,sps acropora,2
../datasets/original/sps montipora/spsmontipora_000015.jpg,0,sps montipora,3
../datasets/original/other/other_000383.jpg,1,other,2
../datasets/original/zoa/zoa_000264.jpg,3,zoa,2
../datasets/original/other/other_002967.jpg,1,other,2
../datasets/original/lps chalice/lpschalice_000777.jpg,5,lps chalice,2
../datasets/original/lps acanthastrea/lpsacanthastrea_002047.jpg,6,lps acanthastrea,2
